Generation,Best_F,Mean_F,Fittest_ID,Highest_Count,Most_Common_ID,Highest_Mem,Mean_Mem,Most_Mem_ID
244,329265.400,293373.935,305,469,369,4,3.304,241
245,323908.400,290291.051,305,443,369,4,3.287,241
246,317330.300,286219.666,65,425,369,4,3.284,241
247,317541.300,285542.277,65,421,369,4,3.283,241
248,317708.300,282803.113,47,406,369,4,3.276,241
249,323852.300,280319.374,47,410,369,4,3.281,241
250,322964.300,277234.507,47,426,369,4,3.283,241
251,325300.300,274281.608,47,443,369,4,3.293,241
252,331932.300,268770.147,46,404,369,4,3.276,241
253,333272.300,264088.635,46,350,369,4,3.250,241
254,323020.300,262427.350,46,344,369,4,3.252,241
255,315880.300,258951.601,46,321,369,4,3.241,241
256,302064.300,256766.041,46,295,111,4,3.220,241
257,303180.300,253997.081,46,326,111,4,3.219,241
258,294968.300,252721.716,46,311,111,4,3.201,241
259,291334.300,253957.008,65,327,89,4,3.186,241
260,293228.300,254603.142,65,345,89,4,3.191,241
261,290654.300,252338.340,88,382,65,4,3.158,241
262,294587.300,254624.709,88,441,65,4,3.152,241
263,299970.300,258293.895,88,513,65,4,3.132,241
264,305146.300,262438.862,88,607,65,4,3.126,305
265,312535.300,270789.610,88,706,65,4,3.112,305
266,319607.300,279767.994,88,772,65,4,3.110,305
267,325872.300,284904.291,88,829,65,4,3.099,305
268,331142.300,293513.003,88,939,65,4,3.090,305
269,335077.300,298448.395,88,999,65,4,3.075,305
270,340118.300,306034.336,88,1069,65,4,3.063,241
271,342409.300,310259.015,88,1094,65,4,3.059,241
272,343414.300,311340.031,88,1121,65,4,3.052,241
273,344488.300,313001.254,88,1134,65,4,3.043,241
274,344794.300,313161.400,88,1159,65,4,3.037,241
275,346494.300,313696.375,88,1177,65,4,3.027,241
276,346246.300,316312.639,88,1248,65,4,3.026,369
277,348069.300,317375.337,88,1237,65,4,3.018,369
278,346988.300,318408.465,88,1297,65,4,3.017,369
279,346859.300,318693.489,88,1285,65,4,3.015,305
280,345666.300,317751.935,88,1311,65,4,3.017,305
281,345196.300,317943.856,88,1332,65,4,3.016,305
282,343675.300,317641.065,88,1342,65,4,3.014,305
283,343682.300,318505.799,88,1355,65,4,3.013,305
284,342499.300,318074.879,88,1378,65,4,3.013,305
285,342937.300,319126.312,88,1384,65,4,3.006,369
286,341894.300,319756.261,88,1389,65,4,3.007,249
287,341258.300,319338.946,88,1408,65,4,3.007,369
288,341443.300,319925.194,88,1396,65,4,3.006,369
289,340969.300,319507.047,88,1387,65,4,3.005,369
290,338677.300,318076.324,88,1433,65,4,3.003,369
291,338895.300,318090.333,88,1429,65,4,3.004,365
292,338038.300,317522.791,88,1421,65,4,3.002,365
293,338173.300,318626.518,88,1395,65,4,3.002,365
294,337335.300,317830.832,88,1409,65,4,3.001,365
295,336057.300,316808.872,88,1375,65,4,3.001,217
296,336257.300,318589.785,88,1392,65,3,3.000,49
297,336376.300,319892.127,88,1360,65,3,3.000,49
298,332739.300,316071.703,152,1330,65,3,3.000,49
299,333849.300,317620.722,88,1312,65,3,3.000,45
300,334349.300,316506.351,88,1319,65,3,3.000,45
301,335220.300,318688.209,88,1346,65,4,3.001,264
302,334576.300,319516.624,88,1356,65,3,3.000,61
303,334461.300,318900.589,88,1354,65,3,3.000,49
304,333208.300,318793.126,88,1340,65,3,2.999,49
305,333964.300,318876.299,88,1355,65,3,2.999,49
306,333010.300,319441.199,88,1374,65,3,3.000,49
307,331865.300,319678.268,88,1374,65,3,3.000,49
308,333023.300,319325.662,88,1373,65,3,3.000,49
309,331084.300,318673.571,88,1386,65,4,3.001,209
310,330592.300,318315.255,88,1365,65,3,3.000,49
311,329146.300,318019.597,88,1344,65,3,3.000,49
312,329361.300,318843.671,88,1324,65,3,3.000,49
313,329967.300,319237.450,88,1358,65,3,3.000,49
314,329762.300,318252.641,88,1348,65,4,3.001,265
315,329773.300,319183.881,88,1333,65,4,3.001,265
316,329344.300,319200.696,88,1379,65,4,3.001,265
317,328984.300,319731.205,88,1372,65,3,3.000,49
318,327038.300,319710.536,88,1393,65,3,3.000,49
319,325814.300,318798.753,88,1382,65,3,3.000,49
320,324283.300,317966.520,88,1319,65,3,3.000,49
321,325351.300,318894.244,88,1349,65,3,3.000,49
322,324508.300,319956.713,88,1339,65,3,3.000,49
323,323697.300,319093.211,88,1321,65,3,3.000,49
324,322313.300,318752.385,97,1297,65,3,3.000,49
325,322617.300,318640.622,88,1323,65,3,3.000,49
326,323072.300,318332.538,88,1336,65,3,3.000,49
327,322627.300,318295.113,88,1292,65,3,3.000,49
328,322660.300,318112.962,88,1303,65,3,2.999,49
329,323194.300,318987.547,88,1287,65,3,3.000,56
330,324123.300,319222.960,88,1314,65,3,3.000,49
331,322506.300,318631.626,88,1285,65,4,3.001,465
332,322948.300,319479.156,88,1311,65,3,3.000,45
333,322459.300,319010.492,97,1270,65,3,3.000,45
334,322596.300,319688.156,129,1327,65,3,3.000,45
335,322190.300,318723.695,129,1280,65,3,3.000,45
336,322474.300,318955.182,88,1339,65,3,3.000,49
337,323381.300,320022.303,88,1356,65,3,3.000,49
338,322620.300,320249.269,88,1376,65,4,3.001,337
339,323622.300,319615.148,88,1397,65,3,2.999,49
340,323293.300,319785.047,88,1390,65,3,2.999,49
341,322303.300,317419.792,88,1380,65,3,2.999,49
342,323675.300,316781.002,88,1389,65,3,3.000,49
343,324572.300,319162.900,88,1388,65,3,3.000,49
344,325090.300,318271.343,88,1430,65,3,3.000,49
345,324699.300,318950.869,88,1443,65,3,3.000,49
346,323261.300,317916.805,88,1413,65,3,2.999,49
347,322503.300,317906.837,88,1400,65,3,2.998,45
348,324565.300,319077.928,88,1429,65,3,2.999,56
349,324456.300,317523.836,152,1412,65,3,2.999,49
350,324937.300,318398.865,88,1403,65,3,2.999,49
351,324220.300,317802.698,88,1411,65,3,2.999,49
352,325537.300,318419.356,88,1439,65,3,2.999,49
353,324708.300,317377.584,88,1427,65,3,2.999,49
354,323928.300,316844.736,88,1428,65,3,3.000,49
355,323934.300,317280.132,88,1439,65,3,3.000,49
356,322791.300,316482.689,88,1411,65,3,3.000,49
357,323486.300,317572.229,88,1413,65,3,3.000,49
358,322968.300,318018.373,88,1384,65,3,3.000,49
359,322346.300,318076.954,88,1370,65,3,3.000,47
360,321692.300,318264.952,88,1329,65,4,3.001,512
361,321674.300,318121.344,97,1326,65,4,3.001,512
362,321581.300,318348.786,97,1299,65,3,3.000,49
363,321756.300,318121.264,97,1272,65,3,3.000,49
364,321684.300,318849.653,97,1224,65,3,3.000,49
365,322086.300,319514.465,129,1204,65,3,3.000,61
366,322415.300,319480.752,129,1180,65,4,3.001,264
367,322331.300,318976.955,65,1173,65,4,3.001,264
368,322147.300,319170.244,65,1174,65,3,3.000,49
369,320900.300,318478.668,65,1161,65,3,3.000,49
370,321752.300,319811.459,65,1173,65,3,3.000,49
371,321559.300,319443.831,97,1178,65,3,3.000,49
372,322088.300,319799.230,65,1163,65,3,3.000,49
373,322571.300,320428.403,65,1157,65,3,3.000,49
374,322901.300,320380.530,65,1142,65,3,3.000,48
375,323298.300,319991.100,65,1143,65,3,3.000,48
376,322594.300,318601.545,129,1190,65,3,3.000,48
377,322227.300,318801.577,88,1227,65,3,3.000,48
378,321918.300,318525.485,129,1211,65,3,3.000,48
379,322150.300,318426.224,129,1225,65,3,3.000,48
380,320396.300,316470.475,88,1193,65,3,3.000,48
381,320345.300,315985.228,88,1187,65,3,3.000,47
382,320648.300,317054.408,65,1180,65,3,3.000,49
383,320809.300,316850.694,97,1194,65,3,2.999,48
384,322262.300,317902.647,129,1182,65,3,3.000,49
385,321765.300,317585.731,129,1158,65,3,3.000,47
386,322495.300,317980.134,129,1115,65,3,3.000,49
387,321915.300,317439.497,129,1175,65,3,3.000,49
388,322308.300,319443.558,129,1170,65,3,3.000,49
389,321673.300,318765.252,65,1159,65,3,3.000,49
390,322081.300,319834.986,65,1196,65,3,3.000,49
391,321644.300,318987.552,65,1194,65,3,3.000,49
392,322503.300,319752.206,65,1208,65,3,3.000,49
393,322376.300,318928.951,129,1214,65,3,3.000,49
394,322496.300,318227.742,129,1179,65,3,3.000,49
395,321883.300,318459.423,97,1158,65,3,3.000,49
396,322322.300,318066.896,97,1156,65,3,3.000,49
397,321632.300,317807.561,97,1187,65,3,3.000,49
398,321066.300,317529.982,88,1228,65,3,3.000,49
399,322637.300,318550.976,88,1262,65,3,3.000,49
400,322006.300,317501.481,88,1260,65,3,3.000,49
401,321881.300,317460.813,88,1264,65,3,2.999,49
402,321136.300,316608.762,88,1251,65,3,3.000,49
403,320313.300,315989.521,97,1242,65,3,3.000,49
404,320306.300,315630.666,88,1271,65,3,3.000,49
405,321157.300,317729.355,88,1290,65,4,3.001,465
406,321620.300,319543.730,88,1288,65,3,3.000,49
407,322120.300,318547.111,88,1312,65,3,2.999,49
408,321937.300,318097.411,97,1284,65,3,3.000,49
409,322010.300,319173.305,97,1285,65,3,3.000,49
410,321768.300,319031.917,97,1258,65,3,3.000,49
411,322409.300,318980.848,97,1251,65,3,3.000,49
412,321935.300,318919.120,97,1243,65,3,3.000,49
413,321909.300,319233.447,97,1229,65,3,3.000,49
414,322000.300,319664.745,97,1186,65,3,3.000,49
415,322209.300,319757.117,97,1130,65,3,3.000,49
416,322787.300,319002.053,129,1074,65,4,3.001,209
417,322711.300,318786.860,97,1073,65,3,3.000,49
418,323144.300,319375.253,129,1056,65,4,3.001,601
419,322449.300,318138.774,97,1035,65,4,3.000,601
420,322904.300,318931.482,65,993,65,3,2.999,49
421,322431.300,318016.288,97,968,65,3,2.999,49
422,323096.300,318724.067,129,961,65,4,2.999,520
423,323562.300,318125.604,129,945,65,3,2.999,49
424,323342.300,318063.400,129,930,65,4,3.000,512
425,322719.300,317391.793,97,949,65,4,3.000,512
426,322524.300,317968.759,97,956,65,4,3.001,512
427,322000.300,316465.769,97,946,65,3,3.000,49
428,321513.300,317186.063,97,974,65,3,3.000,49
429,321728.300,318975.956,65,979,65,3,3.000,49
430,322287.300,319491.238,129,996,65,3,3.000,49
431,322542.300,319787.193,129,1015,65,3,3.000,49
432,323009.300,320365.670,129,1015,65,3,3.000,49
433,323093.300,319878.394,129,993,65,3,3.000,49
434,322907.300,320207.610,129,1000,65,3,3.000,49
435,323485.300,320504.135,129,1023,65,3,3.000,49
436,322698.300,319469.109,129,1017,65,3,2.999,49
437,321961.300,319464.499,129,994,65,4,2.999,465
438,322773.300,318639.795,129,984,65,3,2.998,49
439,321924.300,317419.402,129,945,65,4,3.000,273
440,322391.300,318277.184,129,932,65,3,3.000,48
441,322548.300,319217.666,129,941,65,3,3.000,49
442,321873.300,318698.665,129,937,65,3,3.000,49
443,322043.300,319278.845,129,956,65,3,3.000,49
444,322682.300,319134.533,129,930,65,3,3.000,56
445,322521.300,318175.262,129,919,65,3,3.000,49
446,322795.300,318252.885,129,937,65,3,3.000,49
447,322128.300,317880.116,129,948,65,3,3.000,56
448,322606.300,317391.005,129,924,65,3,3.000,56
449,322393.300,317652.349,129,879,65,3,3.000,49
450,322497.300,317719.316,129,860,65,4,3.001,209
451,322257.300,318010.901,129,859,65,3,3.000,49
452,321959.300,318938.022,129,887,65,3,3.000,49
453,322629.300,318189.272,129,840,65,3,3.000,49
454,322581.300,319392.566,129,877,65,3,3.000,49
455,322716.300,319632.546,65,850,65,3,3.000,49
456,322764.300,319617.966,65,841,65,3,3.000,49
457,323249.300,319105.411,65,844,65,3,3.000,49
458,323012.300,318428.778,65,852,65,3,3.000,49
459,323529.300,318817.074,65,850,65,3,3.000,49
460,324875.300,320281.905,65,849,65,3,3.000,49
461,324907.300,320166.862,65,847,65,3,3.000,49
462,324512.300,319790.166,65,856,65,3,3.000,49
463,324286.300,319086.039,65,848,65,3,3.000,49
464,324001.300,318947.501,65,849,65,4,3.001,593
465,323431.300,320287.938,65,841,65,3,3.000,61
466,324072.300,320658.750,65,810,65,4,3.001,465
467,323655.300,319811.274,65,822,65,4,3.001,465
468,323785.300,320267.180,65,816,65,3,3.000,57
469,323130.300,319472.618,129,800,65,3,3.000,56
470,323502.300,319819.340,129,773,65,3,3.000,56
471,323433.300,319861.626,129,790,65,3,3.000,56
472,323331.300,320262.748,129,832,65,3,3.000,49
473,322557.300,320050.457,129,851,65,3,3.000,49
474,322747.300,320010.561,129,870,65,3,3.000,49
475,323579.300,320059.177,88,899,65,3,3.000,49
476,323644.300,319960.300,88,901,65,3,3.000,49
477,323349.300,319949.592,88,884,65,3,3.000,49
478,324542.300,319543.617,88,888,65,4,3.001,465
479,324103.300,318921.044,88,903,65,3,3.000,49
480,322716.300,318398.649,88,873,65,3,2.999,49
481,322222.300,317783.812,88,860,65,4,3.001,465
482,322189.300,318180.258,88,813,65,4,3.001,465
483,323228.300,319164.109,88,821,65,3,3.000,49
484,322256.300,318797.861,88,842,65,3,3.000,49
485,322371.300,318373.448,88,806,65,3,3.000,49
486,323648.300,317858.252,113,803,65,3,3.000,49
487,322108.300,318254.116,88,819,65,3,3.000,49
488,323132.300,318095.334,113,840,65,3,3.000,49
489,322186.300,318129.694,88,882,65,3,3.000,47
490,321205.300,316478.906,88,886,65,4,3.001,473
491,322277.300,317920.114,88,871,65,4,3.001,473
492,322288.300,318826.940,88,916,65,4,3.001,473
493,323312.300,319568.135,88,925,65,3,3.000,49
494,323500.300,319453.557,88,947,65,3,3.000,49
495,323681.300,319119.912,88,915,65,3,3.000,49
496,323550.300,319335.004,88,901,65,3,3.000,49
497,321982.300,318839.830,88,863,65,3,3.000,49
498,321802.300,318926.576,88,859,65,3,3.000,49
499,322318.300,318894.416,129,856,65,3,3.000,49
500,322725.300,318886.513,129,859,65,3,3.000,49
501,322615.300,318573.152,129,846,65,3,3.000,45
502,322244.300,318653.031,129,887,65,3,3.000,56
503,323040.300,319504.589,129,885,65,3,3.000,61
504,322824.300,318569.252,129,892,65,3,3.000,49
505,322313.300,317905.080,129,901,65,3,3.000,49
506,321905.300,318802.341,129,910,65,3,2.999,49
507,321184.300,317975.930,129,888,65,3,3.000,49
508,322267.300,319312.292,65,862,65,3,3.000,61
509,321536.300,318843.212,65,878,65,3,3.000,49
510,320782.300,318043.383,65,841,65,3,3.000,49
511,320412.300,317232.867,97,877,65,3,3.000,49
512,320453.300,317261.256,97,864,65,3,3.000,49
513,320712.300,317650.141,88,859,65,3,3.000,49
514,321163.300,317719.031,88,892,65,3,3.000,49
515,321510.300,317656.676,88,894,65,3,3.000,49
516,322909.300,318353.724,88,922,65,3,3.000,49
517,321410.300,317988.424,88,881,65,3,3.000,47
518,321580.300,318747.885,88,906,65,3,3.000,47
519,321678.300,318854.843,88,923,65,3,3.000,47
520,322294.300,319543.608,88,935,65,3,3.000,47
521,322298.300,319087.021,88,915,65,3,3.000,49
522,322943.300,320487.496,88,904,65,3,3.000,56
523,323018.300,320015.324,88,909,65,3,3.000,49
524,322590.300,318762.606,88,866,65,3,3.000,49
525,323329.300,318597.458,88,908,65,3,3.000,49
526,323808.300,319614.036,88,925,65,3,3.000,49
527,322973.300,318211.026,88,936,65,4,3.001,209
528,323383.300,318761.560,88,939,65,3,3.000,49
529,324669.300,319058.665,88,972,65,3,3.000,49
530,323817.300,318883.240,88,982,65,3,3.000,49
531,324337.300,319755.541,129,999,65,3,3.000,49
532,323733.300,320557.215,88,996,65,3,3.000,49
533,322640.300,318638.125,129,948,65,3,3.000,49
534,322322.300,319013.353,129,927,65,3,3.000,49
535,321215.300,318667.252,129,945,65,3,3.000,49
536,321397.300,318782.962,129,952,65,3,3.000,49
537,321929.300,319245.239,129,973,65,3,3.000,49
538,322501.300,319568.354,88,978,65,3,3.000,49
539,322978.300,319569.936,88,981,65,3,3.000,49
540,322397.300,319115.740,88,951,65,3,3.000,49
541,322918.300,319386.192,88,955,65,3,3.000,49
542,323243.300,318041.617,88,946,65,4,3.001,537
543,323722.300,318598.893,88,951,65,4,3.001,537
544,324093.300,318105.525,88,944,65,4,3.001,537
545,324697.300,319063.822,88,926,65,4,3.001,537
546,324931.300,318468.405,88,926,65,4,3.000,609
547,325752.300,318674.345,88,948,65,4,2.999,609
548,325074.300,319614.887,88,923,65,4,2.998,537
549,323954.300,318984.713,88,921,65,3,2.998,49
550,323514.300,318643.503,129,877,65,3,2.995,49
551,321810.300,317422.026,129,858,65,3,2.998,47
552,322430.300,318101.297,129,855,65,3,2.998,45
553,322250.300,318474.690,129,825,65,3,2.998,47
554,322248.300,318367.616,88,815,65,3,2.998,47
555,323006.300,319334.917,65,822,65,3,2.998,47
556,322207.300,318879.094,65,829,65,4,3.001,520
557,322473.300,318784.711,88,839,65,4,3.001,465
558,322540.300,318495.560,88,857,65,4,3.002,465
559,323032.300,318525.429,88,847,65,4,3.002,465
560,323393.300,318300.716,88,863,65,4,3.002,465
561,323241.300,318201.038,88,834,65,4,3.005,465
562,323831.300,318165.004,88,849,65,4,3.002,465
563,323820.300,317569.710,88,890,65,4,3.002,520
564,324550.300,318652.265,88,876,65,4,3.004,209
565,326212.300,319365.221,88,861,65,4,3.001,520
566,325663.300,319996.001,88,848,65,4,3.001,520
567,325547.300,319952.577,88,855,65,3,3.000,49
568,326337.300,319317.364,88,858,65,3,3.000,49
569,328984.300,319238.521,113,847,65,3,3.000,49
570,326780.300,319500.813,88,844,65,3,3.000,49
571,325457.300,319924.915,88,866,65,3,2.999,49
572,325022.300,320820.425,88,860,65,3,3.000,49
573,324098.300,320976.101,88,877,65,3,3.000,49
574,323896.300,320962.469,88,864,65,3,3.000,49
575,323733.300,320190.951,88,859,65,3,3.000,49
576,323408.300,320097.369,88,865,65,3,3.000,49
577,324472.300,320063.483,88,880,65,3,3.000,49
578,324165.300,318859.739,88,922,65,3,3.000,49
579,323013.300,318067.811,88,901,65,3,3.000,49
580,321576.300,318550.291,129,892,65,3,3.000,48
581,321799.300,318182.825,88,891,65,3,3.000,48
582,321670.300,318670.340,88,909,65,3,3.000,48
583,320575.300,317702.700,97,907,65,3,2.999,48
584,322881.300,319056.712,88,914,65,3,2.999,48
585,322603.300,318388.113,88,930,65,3,2.999,48
586,322749.300,319434.680,129,907,65,3,2.998,48
587,323137.300,319323.149,129,889,65,3,2.999,49
588,322438.300,319779.206,88,887,65,3,3.000,49
589,322725.300,319991.645,88,887,65,3,3.000,49
590,323037.300,319700.775,88,905,65,3,3.000,49
591,322546.300,319113.408,129,945,65,3,3.000,49
592,322531.300,318455.191,129,908,65,3,3.000,49
593,323498.300,319621.720,129,895,65,3,3.000,49
594,323823.300,319898.181,129,873,65,3,2.999,49
595,324605.300,320595.358,129,863,65,4,2.999,473
596,324152.300,319910.847,129,885,65,3,2.998,56
597,323914.300,320000.523,129,899,65,3,2.998,49
598,323154.300,319207.248,129,913,65,3,2.998,49
599,322455.300,319306.248,129,908,65,3,2.999,49
600,322264.300,319435.203,129,971,65,3,3.000,49
601,322232.300,319210.152,65,978,65,3,3.000,49
602,322520.300,319401.131,129,1008,65,3,3.000,49
603,321907.300,318615.799,65,995,65,3,3.000,49
604,322942.300,319361.246,65,1003,65,3,3.000,49
605,322674.300,318758.819,129,1021,65,3,3.000,49
606,322923.300,319543.407,65,1055,65,3,3.000,49
607,321913.300,318091.613,65,1055,65,3,2.999,49
608,321557.300,317826.196,97,1080,65,3,2.999,49
609,321149.300,316576.399,97,1061,65,3,3.000,49
610,321701.300,317549.199,129,1092,65,3,3.000,49
611,321582.300,317190.186,97,1086,65,3,3.000,49
612,321877.300,318509.159,129,1073,65,3,3.000,49
613,321915.300,318742.296,129,1057,65,3,3.000,49
614,322405.300,319664.723,88,1063,65,4,3.001,593
615,323152.300,318927.779,88,1086,65,4,3.001,593
616,323202.300,318710.762,88,1086,65,4,3.001,593
617,323296.300,318950.980,88,1107,65,3,3.000,49
618,322931.300,317945.543,88,1107,65,3,3.000,49
619,321544.300,316844.540,88,1077,65,3,3.000,49
620,322304.300,317752.885,88,1037,65,3,3.000,48
621,322512.300,319094.345,88,1025,65,3,2.999,49
622,322631.300,317931.587,88,1043,65,3,2.999,49
623,323143.300,318610.815,88,1036,65,3,2.999,49
624,323157.300,318439.339,88,1041,65,3,3.000,49
625,323362.300,318511.532,88,1027,65,3,3.000,49
626,323346.300,318806.806,88,1041,65,3,3.000,49
627,323229.300,318469.389,88,1021,65,3,3.000,49
628,322382.300,317790.056,88,1021,65,3,3.000,49
629,322349.300,318476.789,88,1034,65,3,3.000,49
630,323122.300,318493.877,88,1038,65,3,3.000,49
631,323329.300,318692.858,88,1036,65,3,3.000,49
632,322118.300,318048.972,88,1038,65,3,3.000,49
633,322599.300,318083.050,88,1051,65,3,3.000,49
634,322999.300,319056.122,88,1027,65,3,3.000,49
635,323579.300,318842.111,129,1004,65,3,3.000,49
636,323234.300,319074.910,129,996,65,3,3.000,49
637,323649.300,319237.068,88,1043,65,3,3.000,49
638,323021.300,319033.826,129,1062,65,3,3.000,49
639,322473.300,317934.256,88,1064,65,3,3.000,49
640,322436.300,317720.316,129,1050,65,3,3.000,49
641,322682.300,318345.091,88,1044,65,3,3.000,49
642,323522.300,318395.186,129,1039,65,3,3.000,49
643,323303.300,318633.750,129,1031,65,4,3.001,473
644,324070.300,319168.576,129,1012,65,3,3.000,56
645,324213.300,319883.149,129,1006,65,4,3.001,264
646,324095.300,319360.542,129,982,65,3,3.000,49
647,322636.300,318107.847,129,997,65,3,2.999,47
648,322557.300,318650.182,65,1030,65,3,2.999,47
649,322964.300,319723.384,65,1026,65,3,3.000,49
650,323491.300,320188.433,65,1046,65,3,3.000,49
651,322973.300,319035.833,65,1006,65,3,3.000,49
652,322432.300,319119.563,65,1014,65,3,3.000,49
653,322888.300,319158.725,65,1019,65,4,3.001,345
654,322159.300,318418.768,65,1021,65,4,3.001,345
655,322569.300,319164.321,65,998,65,3,3.000,49
656,322148.300,319185.264,65,1003,65,3,3.000,49
657,323372.300,319985.182,65,1008,65,3,3.000,49
658,322913.300,318968.015,65,1019,65,4,3.000,256
659,322564.300,319097.505,65,1019,65,3,3.000,49
660,322805.300,319687.108,65,989,65,3,3.000,49
661,323148.300,319649.367,129,1003,65,3,3.000,49
662,323402.300,319983.904,129,1045,65,3,2.999,49
663,323147.300,319404.582,129,1023,65,3,2.999,49
664,323320.300,319370.079,129,1007,65,3,3.000,49
665,323571.300,319537.791,129,985,65,3,3.000,49
