Generation,Best_F,Mean_F,Fittest_ID,Highest_Count,Most_Common_ID,Highest_Mem,Mean_Mem,Most_Mem_ID
469,343383.300000,8698.185750,113,785,57,5,0.107500,2188
470,339372.300000,8070.411000,113,807,57,5,0.100000,2188
471,333133.300000,7653.217400,113,854,57,5,0.094000,2188
472,330187.400000,7505.686950,418,889,57,5,0.094500,2188
473,335108.400000,7265.745900,420,904,57,4,0.089000,273
474,340969.400000,7666.714250,420,913,57,4,0.092500,273
475,344731.400000,7629.644250,420,944,57,4,0.092500,273
476,345595.400000,8185.175500,416,920,57,4,0.100000,216
477,350349.400000,7068.928550,424,909,57,4,0.085500,216
478,354806.400000,7008.493400,420,887,57,4,0.084000,216
479,356890.400000,6837.184450,424,848,57,4,0.079500,216
480,357578.400000,7249.998350,412,807,57,4,0.083500,216
481,358474.400000,7498.003500,420,789,57,4,0.085000,216
482,360479.400000,7560.912550,418,779,57,4,0.085500,216
483,360853.400000,7670.001100,416,719,57,4,0.086000,216
484,362300.400000,7002.618850,420,731,57,4,0.078500,216
485,361282.400000,6615.389800,420,669,57,4,0.073000,216
486,361404.400000,7599.917000,420,641,57,4,0.085000,216
487,364010.400000,7581.556850,344,615,57,4,0.083500,216
488,361629.400000,8081.678350,344,624,57,4,0.088500,216
489,363324.500000,8383.130800,2201,633,57,5,0.093000,2201
490,360786.400000,8318.337700,420,672,57,4,0.092000,216
491,362205.400000,7581.706350,344,629,57,4,0.083500,216
492,364860.400000,7255.591400,344,628,57,4,0.079000,216
493,367555.400000,8395.281150,344,617,57,4,0.091500,216
494,370857.400000,8759.016050,216,592,57,4,0.095500,216
495,378222.400000,8733.842450,216,540,57,4,0.094500,216
496,378708.400000,9280.438350,216,539,57,4,0.098500,208
497,385196.400000,8823.936750,216,497,57,4,0.092500,208
498,386384.400000,8571.254000,216,494,57,4,0.090000,208
499,389773.400000,8862.199350,216,486,57,4,0.093500,208
500,392867.400000,9453.315500,216,469,57,5,0.100000,2213
501,400648.400000,8578.571400,217,448,57,5,0.089000,2213
502,401770.400000,9378.752450,217,445,57,5,0.099500,2179
503,405817.400000,9440.151950,216,403,421,5,0.099500,2179
504,405617.400000,9286.887750,217,420,421,5,0.097500,2179
505,407845.400000,9896.379350,344,391,421,5,0.103500,1189
506,408287.400000,10592.097100,344,377,57,5,0.111000,1189
507,405113.400000,10405.074050,344,385,57,5,0.110500,1189
508,414932.400000,10439.374550,472,377,57,5,0.110500,1189
509,413639.400000,11104.414750,472,369,57,5,0.117500,1189
510,412099.400000,10709.087900,472,369,57,5,0.114000,1189
511,409132.400000,10675.897950,472,363,421,5,0.114500,2213
512,409213.400000,10855.966200,472,363,421,5,0.117000,2213
513,412136.400000,11134.619400,472,370,421,5,0.119000,2213
514,405562.400000,10364.269800,472,386,421,5,0.113000,1272
515,405119.400000,10540.831900,472,364,421,5,0.114000,1272
516,402454.400000,10103.736000,472,376,421,5,0.110000,2213
517,403379.400000,9591.113450,472,377,421,5,0.104500,2213
518,397516.400000,9858.609350,472,311,57,5,0.108500,2213
519,395986.400000,9907.075600,472,314,57,5,0.111000,2213
520,396603.400000,9227.895400,472,294,425,5,0.104000,2213
521,391948.400000,9710.708950,472,277,421,4,0.109500,208
522,383237.400000,8759.823650,472,252,425,4,0.101500,208
523,375615.400000,9835.298200,472,241,216,4,0.117000,184
524,366104.400000,9415.968550,472,268,216,4,0.115500,184
525,353349.400000,9253.641200,472,296,216,4,0.117000,184
526,344430.400000,9180.390100,472,324,216,4,0.121000,182
527,341158.400000,9767.391500,344,353,216,4,0.130000,180
528,340522.300000,9837.623350,112,375,216,4,0.133500,184
529,344197.300000,9129.224350,112,377,216,4,0.128500,176
530,342392.300000,8850.695000,112,428,216,4,0.130000,176
531,347701.300000,8798.648750,112,429,216,4,0.132500,176
532,353028.300000,8297.271900,113,456,216,4,0.129000,176
533,353285.300000,7392.676600,113,483,216,4,0.116000,176
534,351929.300000,7553.608950,113,520,216,4,0.119500,176
535,348632.300000,6856.591900,113,544,216,4,0.109000,176
536,346895.300000,6582.413700,113,577,216,4,0.107000,184
537,344225.300000,5906.243600,113,595,216,4,0.096000,176
538,333785.300000,5944.411750,113,624,216,4,0.097500,176
539,331984.300000,6157.018500,49,621,216,4,0.100000,176
540,334204.300000,5752.558900,49,657,216,4,0.094000,176
541,335304.300000,5098.969450,49,652,216,4,0.084500,176
542,338732.300000,5478.782700,49,611,216,4,0.092000,172
543,326256.300000,4949.292650,49,647,216,4,0.086500,172
544,310856.300000,4645.784500,49,627,216,5,0.080000,696
545,293736.300000,4391.521000,49,616,216,4,0.080000,172
546,269732.300000,4466.589000,49,612,216,4,0.085000,172
547,242948.300000,4314.521900,49,606,216,4,0.089000,172
548,217248.300000,3920.701100,49,608,216,4,0.086000,172
549,213065.400000,3691.213800,393,659,184,4,0.083000,174
550,217150.400000,3631.717850,393,685,216,4,0.083500,174
551,213975.400000,3354.178450,405,736,216,4,0.079500,176
552,223885.400000,3135.826350,405,815,216,4,0.073500,176
553,234374.400000,3471.951300,405,894,216,5,0.078000,696
554,244096.400000,3144.183550,405,972,216,5,0.070500,696
555,255178.400000,3259.069000,405,1064,216,4,0.070000,176
556,270667.400000,3553.342800,405,1143,216,4,0.073000,174
557,283538.400000,3458.858350,405,1232,216,4,0.068500,172
558,294364.400000,3749.270150,405,1320,216,4,0.071500,174
559,301862.400000,3539.191150,405,1357,216,4,0.066500,174
560,308566.400000,3260.008900,344,1374,216,4,0.059000,176
561,313750.400000,3602.262800,344,1381,216,4,0.063000,176
562,318020.400000,3373.591350,344,1336,216,4,0.058500,182
563,322826.400000,3285.823450,600,1265,216,4,0.054500,184
564,326103.400000,3396.147250,600,1210,216,5,0.057500,1800
565,326465.400000,3753.626650,600,1169,216,5,0.061500,1800
566,327845.400000,4050.214050,344,1110,216,5,0.065500,1800
567,329016.400000,4132.181600,600,1056,216,5,0.066000,1800
568,326725.400000,3865.654650,344,1003,216,4,0.061500,184
569,329320.400000,3944.066450,344,907,216,4,0.059500,208
570,330455.400000,4165.905350,344,836,216,4,0.063500,208
571,329546.400000,4040.498150,344,811,216,4,0.061500,208
572,329487.400000,3887.299300,344,746,216,4,0.058000,208
573,326680.400000,4087.298750,344,691,216,5,0.062500,1016
574,324922.400000,4104.209250,344,770,344,5,0.062500,1016
575,328241.400000,4028.641200,345,890,344,4,0.062000,184
576,331263.400000,4066.581700,345,957,344,4,0.062000,184
577,332999.400000,3927.919000,345,1042,344,4,0.060000,184
578,331548.400000,3958.050700,345,1100,344,4,0.062000,184
579,337093.400000,3952.506450,345,1178,344,4,0.059500,208
580,334710.400000,4186.763150,345,1186,344,5,0.066500,761
581,340823.400000,3775.988850,345,1239,344,5,0.058500,761
582,345159.400000,4236.915150,345,1288,344,5,0.066500,761
583,345160.400000,4239.053200,345,1327,344,5,0.067000,761
584,346145.400000,4084.479950,345,1352,344,5,0.064500,761
585,347424.400000,4118.233950,345,1385,344,5,0.064500,761
586,347055.400000,4211.312700,345,1381,344,5,0.067000,761
587,346753.400000,4485.420600,345,1340,344,5,0.071000,1016
588,345378.400000,3954.052800,345,1339,344,5,0.063000,760
589,345781.400000,4485.071100,345,1328,344,5,0.071000,760
590,343806.400000,4219.757500,601,1278,344,5,0.065000,760
591,340340.400000,4502.142300,601,1184,344,5,0.068000,1016
592,335846.400000,4206.080400,345,1126,344,5,0.064000,1016
593,330017.400000,4135.351350,345,1007,344,4,0.063500,184
594,327371.400000,3914.829450,473,948,344,4,0.059500,184
595,325402.400000,4399.806500,345,913,344,5,0.070000,2041
596,322457.400000,4084.984750,345,831,344,5,0.062500,2041
597,316479.400000,3845.960950,345,783,345,4,0.059500,208
598,312390.400000,4264.747100,345,876,345,4,0.066000,185
599,305645.400000,3567.208950,345,993,345,4,0.054500,208
600,313042.300000,3719.175100,63,1060,345,4,0.056000,208
601,299510.400000,3122.065450,345,1122,345,4,0.049500,208
602,296713.400000,3360.320850,341,1254,345,4,0.053500,208
603,294818.400000,3370.797650,341,1328,345,5,0.056500,2036
604,294077.400000,3426.383150,341,1389,345,5,0.056500,2036
605,293916.400000,3336.624400,312,1427,345,5,0.054000,2037
606,296377.400000,3351.805200,312,1451,345,5,0.052000,2037
607,298886.400000,3430.847450,312,1478,345,5,0.054500,2037
608,300307.400000,3457.763400,312,1462,345,5,0.054000,2037
609,299479.400000,3727.784000,312,1451,345,5,0.060000,2037
610,302736.400000,3508.969350,312,1464,345,5,0.053500,2037
611,305739.400000,3348.608700,312,1474,345,5,0.052000,2037
612,305674.400000,3382.752500,312,1480,345,5,0.050000,2037
613,305456.400000,2974.169850,312,1483,345,4,0.043500,217
614,305705.400000,3281.324950,312,1476,345,4,0.049500,184
615,304815.400000,3670.021750,312,1467,345,4,0.057500,184
616,306350.400000,3559.086550,312,1483,345,4,0.055500,185
617,306997.400000,3475.001850,312,1472,345,4,0.053500,216
618,306403.400000,3531.544050,312,1488,345,4,0.055500,184
619,304435.400000,3344.640650,312,1500,345,4,0.051500,185
620,306317.400000,3611.527200,312,1485,345,4,0.057000,184
621,304507.400000,3376.355100,312,1489,345,4,0.051000,215
622,305366.400000,3659.376700,312,1477,345,4,0.057000,215
623,304995.400000,3787.180400,312,1448,345,4,0.059000,213
624,303201.400000,3569.506550,312,1413,345,4,0.055500,213
625,302707.400000,3497.138350,312,1344,345,4,0.053500,217
626,302741.400000,4240.256050,304,1300,345,4,0.065500,217
627,300823.400000,3945.700650,304,1253,345,4,0.061500,217
628,298377.400000,3881.155650,304,1219,345,4,0.061500,184
629,295921.400000,3556.189050,304,1193,345,4,0.055500,184
630,293507.400000,3534.314550,304,1171,345,4,0.055500,184
631,291924.400000,3858.212750,304,1130,345,5,0.062500,1976
632,290549.400000,3916.555550,356,1110,345,5,0.060500,1976
633,292568.400000,4220.872150,304,1100,345,5,0.066500,1976
634,293521.400000,3794.383350,473,1100,345,5,0.058500,1976
635,292364.400000,4666.580600,304,1106,345,5,0.076000,1976
636,292043.400000,4287.444800,304,1109,345,5,0.068000,1000
637,289648.400000,4048.997400,304,1105,345,5,0.064000,1976
638,289618.400000,3599.625150,473,1108,345,5,0.056500,1976
639,287831.400000,3185.340500,473,1104,345,4,0.050000,217
640,287043.400000,3324.308200,473,1050,345,4,0.052000,212
641,288650.400000,3553.010600,473,1031,345,4,0.056000,184
642,289735.400000,3782.851050,473,986,345,5,0.060500,1012
643,290116.400000,3742.345150,473,979,345,4,0.061500,184
644,289767.400000,4384.086150,473,960,345,4,0.071500,212
645,291583.400000,4435.863950,473,898,345,5,0.074500,1033
646,290631.400000,4568.501850,473,879,345,5,0.078500,1033
647,289259.400000,4494.427150,473,860,345,5,0.076500,1033
648,289185.400000,4377.643150,473,824,345,5,0.076500,1033
649,286349.400000,4686.374050,473,840,345,5,0.080500,1033
650,286821.400000,4118.090850,473,800,345,5,0.068500,1033
651,319758.300000,3967.723050,112,742,345,4,0.065500,184
652,320537.300000,4202.759450,112,728,345,4,0.069500,184
653,323988.300000,4467.744300,112,704,345,4,0.073000,184
654,325862.300000,4002.322550,112,691,345,4,0.065500,212
655,291161.400000,3889.004100,473,686,345,4,0.066000,184
656,291141.400000,4334.925900,473,655,345,4,0.074000,217
657,289440.400000,3890.972600,473,634,345,4,0.066000,213
658,333780.300000,4140.206450,112,593,345,4,0.069500,184
659,287875.400000,4124.609250,473,585,345,5,0.072500,2052
660,288790.400000,3614.719200,473,589,345,4,0.062000,184
661,287519.400000,4287.978400,473,596,345,4,0.074000,184
662,286997.400000,3939.276800,473,587,345,4,0.068000,184
663,287444.400000,3767.038600,473,604,345,4,0.066000,184
664,288938.400000,3937.982800,473,583,345,4,0.068000,184
665,288243.400000,4268.915900,473,556,312,4,0.074000,200
666,351821.300000,4636.028650,112,580,312,4,0.081500,200
667,287088.400000,4187.405900,473,593,312,4,0.074000,184
668,287313.400000,4329.307600,473,586,312,4,0.076000,184
669,287958.400000,4456.375300,473,543,312,4,0.078000,184
670,292354.400000,4408.862300,441,539,312,4,0.078000,184
671,301999.400000,4689.705700,441,527,312,4,0.082000,184
672,312015.400000,5221.313450,441,524,473,5,0.094500,2313
673,328228.400000,4901.019950,441,602,473,5,0.084500,1273
674,338352.400000,4823.535950,441,636,473,5,0.084500,944
675,342160.400000,5085.571850,441,652,473,5,0.088500,944
676,352655.400000,5413.181150,441,698,473,5,0.096500,944
677,361274.400000,5025.268850,441,745,473,5,0.088500,944
678,358944.400000,5283.617800,441,750,473,5,0.093000,944
679,364237.400000,5114.390350,441,786,473,5,0.088500,944
680,371114.400000,4685.642550,441,828,473,5,0.080500,944
681,373959.400000,4621.568100,441,839,473,4,0.076000,176
682,385752.400000,4695.793100,176,879,473,4,0.076000,176
683,390480.400000,5082.209600,176,836,473,4,0.086000,176
684,396252.400000,5113.769500,176,778,473,4,0.090000,176
685,396768.400000,5043.429750,176,707,473,5,0.092500,2297
686,382172.400000,4464.570650,176,545,473,5,0.086500,2297
687,340268.400000,3577.780400,176,579,184,4,0.074000,176
688,289184.400000,3486.243900,176,845,184,4,0.084000,176
689,225816.400000,2934.151500,176,1143,184,4,0.080000,176
690,172844.400000,2387.549700,176,1354,184,4,0.072000,176
691,147708.400000,2094.155300,176,1478,184,4,0.068000,176
692,142519.400000,1967.015400,248,1523,184,4,0.064000,176
693,142314.400000,2052.095600,248,1530,184,4,0.066000,176
694,141311.400000,1714.806100,248,1490,184,4,0.056000,176
695,141726.400000,1748.570900,248,1484,184,4,0.054000,176
696,140524.400000,1842.652200,248,1474,184,4,0.062000,174
697,140341.400000,1877.529500,248,1461,184,4,0.060000,174
698,141706.400000,1784.082400,248,1468,184,4,0.054000,174
699,143753.400000,1683.981200,248,1468,184,4,0.052000,174
700,146788.400000,1747.116200,248,1405,184,4,0.052000,174
701,147975.400000,1846.313100,248,1381,184,4,0.056000,174
702,150818.400000,2089.950300,248,1329,184,4,0.068000,174
703,154149.400000,2165.721550,248,1285,184,4,0.065500,172
704,156215.400000,2182.697600,248,1247,184,4,0.066000,172
705,159413.400000,2294.258800,248,1208,184,4,0.068000,172
706,161731.400000,2314.949800,248,1168,184,4,0.068000,172
707,167854.400000,2579.324650,248,1106,184,5,0.076500,704
708,172647.400000,2633.357100,248,1059,184,5,0.076000,704
709,208820.400000,2618.465150,264,972,184,4,0.071500,172
710,220730.400000,2885.672050,264,865,184,4,0.075500,172
711,231797.400000,3293.356350,264,773,184,4,0.083500,172
712,248988.400000,3493.781050,264,628,184,4,0.085500,172
713,264037.400000,3446.245150,264,599,312,4,0.081500,176
714,281127.400000,3578.311400,264,651,312,4,0.084000,176
715,295779.400000,4191.412900,264,653,312,4,0.094000,176
716,302273.400000,4572.130500,264,629,312,4,0.100000,176
717,309282.400000,4465.690100,264,613,312,4,0.096000,176
718,313910.400000,4121.301600,264,592,312,4,0.086000,176
719,313207.400000,4274.715300,264,569,248,4,0.088000,176
720,306306.400000,4485.971500,264,644,248,4,0.090000,176
721,299547.400000,3988.283000,264,764,248,4,0.080000,176
722,292200.400000,3866.950850,264,847,248,4,0.073500,184
723,284696.400000,3913.156300,264,918,248,4,0.078000,184
724,279054.400000,4153.881700,264,959,248,4,0.082000,182
725,271693.400000,3916.840650,264,992,248,5,0.076500,1848
726,271531.400000,3407.875900,345,1004,248,5,0.064000,1848
727,270913.400000,3306.502200,335,1063,248,5,0.062000,1848
728,272625.400000,3478.759800,345,1069,248,5,0.068000,1848
729,274993.400000,3368.018400,345,1054,248,4,0.064000,184
730,272701.400000,3437.491050,345,1074,248,4,0.065500,184
731,273596.400000,3518.856000,345,1073,248,5,0.070000,2041
732,273499.400000,3865.981550,345,1046,248,4,0.075500,182
733,276516.400000,3522.572500,345,984,248,4,0.070000,182
734,277080.400000,3932.497600,345,933,248,4,0.076000,184
735,278871.400000,3640.450500,345,892,248,4,0.070000,184
736,281730.400000,3952.167900,335,855,248,4,0.074000,184
737,280227.400000,3895.885400,345,847,248,4,0.074000,184
738,278558.400000,3849.038200,345,828,248,4,0.072000,184
739,277781.400000,3979.207450,345,812,248,5,0.074500,1977
740,276025.400000,4098.779150,345,807,248,5,0.076500,1977
741,275743.400000,3819.463050,345,774,248,5,0.070500,1977
742,275534.400000,4054.185950,345,762,248,5,0.074500,1977
743,275672.400000,4028.652950,345,765,248,5,0.074500,1977
744,275918.400000,4017.981750,505,748,248,5,0.072500,1977
745,274534.400000,3669.302650,345,729,248,5,0.066500,1977
746,275284.400000,3820.937050,505,720,248,5,0.070500,1977
747,274205.400000,3875.294050,505,712,248,5,0.070500,1977
748,274558.400000,3720.115650,505,729,345,5,0.066500,1977
749,272952.400000,4203.647650,505,761,345,5,0.076500,1977
750,270344.400000,4096.433950,497,770,345,5,0.074500,1977
751,272025.400000,3541.797200,305,784,345,4,0.062000,185
752,276120.400000,3964.156700,305,799,345,4,0.072000,184
753,276910.400000,3935.853000,305,822,345,4,0.070000,217
754,277252.400000,3946.035500,309,807,345,4,0.070000,181
755,276786.400000,4117.774400,305,808,345,4,0.074000,217
756,275973.400000,3875.591800,305,789,345,4,0.068000,216
757,275620.400000,3631.821900,305,803,345,4,0.064000,217
758,274852.400000,3751.465550,305,813,345,4,0.065500,184
759,277061.400000,3708.838000,305,828,345,4,0.065000,184
760,275306.400000,3420.969700,305,818,345,4,0.062000,184
761,271551.400000,3281.088800,359,852,345,4,0.058000,184
762,271505.400000,3123.758600,305,840,345,4,0.056000,184
763,270500.400000,3701.836550,301,812,345,4,0.065500,217
764,269729.400000,3732.324050,301,821,345,4,0.065500,217
765,267800.400000,3673.481100,359,801,345,4,0.066000,184
766,267681.400000,3398.618500,359,811,345,4,0.060000,217
767,268413.400000,3182.114100,359,857,345,4,0.056000,184
768,267883.400000,3336.107500,359,820,345,4,0.060000,184
769,264397.400000,3382.295200,248,829,345,4,0.062000,184
770,264049.400000,3348.934700,248,813,345,4,0.062000,184
771,262042.400000,3188.930000,248,788,248,4,0.060000,184
772,260911.400000,3384.802900,248,805,248,4,0.064000,184
773,260388.400000,3284.486200,248,798,248,4,0.062000,184
774,258642.400000,3709.537250,248,824,248,5,0.072500,840
775,257130.400000,3174.011550,248,868,248,5,0.060500,840
776,255192.400000,3118.927600,248,882,248,5,0.061000,840
777,256266.400000,3055.078400,248,856,248,5,0.059000,840
778,257657.400000,3070.588350,248,825,248,5,0.058500,2057
779,258301.400000,3066.740650,248,800,248,5,0.056500,2057
780,259740.400000,3118.898900,248,806,248,5,0.059000,1848
781,259542.400000,2931.178450,248,791,248,5,0.054500,2057
782,258122.400000,2999.308650,248,827,248,5,0.056500,2057
783,257627.400000,2915.015950,248,839,248,5,0.054500,2057
784,257638.400000,2682.575050,248,884,248,5,0.050500,2057
785,257917.400000,3315.472750,248,865,248,5,0.062500,2057
786,264526.400000,3452.536000,359,857,248,5,0.065000,1864
787,258853.400000,3470.725450,248,845,248,5,0.064500,1864
788,259752.400000,3729.167550,248,837,248,5,0.070500,1864
789,260284.400000,3530.179150,248,856,248,5,0.066500,1864
790,259589.400000,3337.528750,248,871,248,5,0.062500,1864
791,260733.400000,3299.254250,248,843,248,5,0.062500,1864
